"Date","Price","Open","High","Low","Vol.","Change %"
"01/15/2020","22.5020","22.4652","22.5359","22.4357","25.42K","0.21%"
"01/14/2020","22.4557","22.4165","22.5205","22.4091","28.74K","0.22%"
"01/13/2020","22.4070","22.4100","22.4573","22.3868","23.53K","0.02%"
"01/10/2020","22.4034","22.3817","22.4435","22.3767","22.60K","0.15%"
"01/09/2020","22.3702","22.4516","22.4944","22.3750","24.71K","-0.33%"
"01/08/2020","22.4434","22.4560","22.5062","22.3804","24.32K","0.01%"
"01/07/2020","22.4411","22.3569","22.4588","22.3289","20.39K","0.41%"
"01/06/2020","22.3490","22.3527","22.3817","22.3020","15.62K","0.04%"
"01/03/2020","22.3391","22.3776","22.4024","22.3189","17.89K","-0.16%"
"01/02/2020","22.3748","22.1379","22.4271","22.1182","15.50K","1.12%"
"01/01/2020","22.1264","22.1133","22.1421","22.1100","2.60K","0.04%"
"12/31/2019","22.1182","22.2074","22.2531","22.1071","14.52K","-0.34%"
"12/30/2019","22.1942","22.2929","22.3495","22.1489","19.68K","-0.37%"
"12/27/2019","22.2756","22.2341","22.3106","22.2226","21.85K","0.23%"
"12/26/2019","22.2239","22.2595","22.2813","22.2300","8.61K","-0.07%"
"12/25/2019","22.2394","22.2345","22.2731","22.2337","3.32K","0.07%"
"12/24/2019","22.2230","22.2497","22.2747","22.2316","16.84K","-0.04%"
"12/23/2019","22.2329","22.2870","22.2981","22.2316","19.51K","-0.18%"
"12/20/2019","22.2722","22.2747","22.3071","22.2415","18.64K","0.04%"
"12/19/2019","22.2632","22.3042","22.3243","22.2612","18.49K","-0.13%"
"12/18/2019","22.2927","22.3219","22.3300","22.2681","20.04K","-0.10%"
"12/17/2019","22.3141","22.3010","22.3593","22.2735","21.70K","0.11%"
"12/16/2019","22.2895","22.3068","22.3260","22.2628","17.58K","-0.03%"
"12/13/2019","22.2952","22.2739","22.3599","22.2710","30.08K","0.15%"
"12/12/2019","22.2616","22.2754","22.3156","22.2116","24.99K","-0.01%"
"12/11/2019","22.2648","22.2918","22.3265","22.2447","20.07K","-0.07%"
"12/10/2019","22.2803","22.2941","22.3151","22.2700","22.19K","-0.01%"
"12/09/2019","22.2827","22.3162","22.3260","22.2651","19.29K","-0.08%"
"12/06/2019","22.3014","22.3223","22.3309","22.2802","21.68K","-0.05%"
"12/05/2019","22.3120","22.2328","22.3239","22.2239","21.55K","0.40%"
"12/04/2019","22.2222","22.1982","22.2565","22.1754","25.15K","0.21%"
"12/03/2019","22.1750","22.1677","22.2100","22.1356","23.00K","0.08%"
"12/02/2019","22.1563","22.0893","22.1819","22.0788","21.69K","0.40%"
"11/29/2019","22.0671","22.1364","22.1437","22.0716","17.60K","-0.27%"
"11/28/2019","22.1271","22.1425","22.1531","22.1133","17.99K","-0.03%"
"11/27/2019","22.1327","22.1611","22.1636","22.1157","22.72K","-0.07%"
"11/26/2019","22.1489","22.1416","22.1713","22.0917","23.46K","0.09%"
"11/25/2019","22.1286","22.1448","22.1774","22.1063","21.17K","0.04%"
"11/22/2019","22.1188","22.1611","22.2031","22.1209","22.45K","-0.14%"
"11/21/2019","22.1505","22.1651","22.1994","22.1427","23.84K","0.00%"
"11/20/2019","22.1505","22.1830","22.1940","22.1484","22.26K","-0.10%"
"11/19/2019","22.1716","22.1932","22.2153","22.1614","20.65K","-0.06%"
"11/18/2019","22.1855","22.2447","22.2553","22.1847","22.55K","-0.23%"
"11/15/2019","22.2369","22.1688","22.2553","22.1590","19.52K","0.34%"
"11/14/2019","22.1611","22.1762","22.2088","22.1493","23.25K","-0.04%"
"11/13/2019","22.1700","22.2813","22.2920","22.1664","25.67K","-0.46%"
"11/12/2019","22.2736","22.3059","22.3256","22.2618","28.61K","-0.11%"
"11/11/2019","22.2981","22.3379","22.3469","22.2699","22.29K","-0.15%"
"11/08/2019","22.3325","22.4298","22.4323","22.3215","26.65K","-0.36%"
"11/07/2019","22.4129","22.2712","22.4447","22.2598","35.25K","0.68%"
"11/06/2019","22.2614","22.2693","22.3665","22.2488","28.03K","0.01%"
"11/05/2019","22.2582","22.2378","22.2807","22.2108","29.47K","0.14%"
"11/04/2019","22.2279","22.2173","22.2693","22.2157","16.33K","0.11%"
"11/01/2019","22.2042","22.1953","22.2538","22.1598","18.39K","0.10%"
"10/31/2019","22.1814","22.2128","22.2218","22.1476","23.84K","-0.05%"
"10/30/2019","22.1929","22.2014","22.2185","22.1583","19.07K","-0.01%"
"10/29/2019","22.1945","22.2031","22.2153","22.1358","18.60K","-0.01%"
"10/28/2019","22.1961","22.1326","22.2177","22.1277","16.57K","0.37%"
"10/25/2019","22.1147","22.1811","22.2080","22.1159","21.04K","-0.22%"
"10/24/2019","22.1644","22.2296","22.2659","22.1705","26.81K","-0.23%"
"10/23/2019","22.2165","22.2393","22.2614","22.2023","25.11K","-0.08%"
"10/22/2019","22.2336","22.2304","22.2736","22.2124","22.62K","0.06%"
"10/21/2019","22.2214","22.2010","22.2647","22.1966","24.61K","0.14%"
"10/18/2019","22.1896","22.1888","22.2267","22.1527","23.74K","0.06%"
"10/17/2019","22.1775","22.1703","22.2475","22.1476","28.10K","0.08%"
"10/16/2019","22.1590","22.2080","22.2157","22.1275","24.06K","-0.13%"
"10/15/2019","22.1882","22.2161","22.2486","22.1408","27.68K","-0.09%"
"10/14/2019","22.2092","22.1781","22.2649","22.1312","23.26K","0.21%"
"10/11/2019","22.1632","22.1022","22.2226","22.0878","31.72K","0.31%"
"10/10/2019","22.0954","21.9551","22.1168","21.9286","28.81K","0.68%"
"10/09/2019","21.9463","21.9912","22.0192","21.9188","26.54K","-0.17%"
"10/08/2019","21.9828","22.0629","22.0966","21.9776","31.51K","-0.31%"
"10/07/2019","22.0517","22.0703","22.0833","22.0303","26.80K","-0.02%"
"10/04/2019","22.0554","22.1124","22.1521","22.0543","31.44K","-0.22%"
"10/03/2019","22.1040","22.0930","22.1679","22.0818","30.58K","0.10%"
"10/02/2019","22.0818","22.1011","22.1560","22.0810","26.59K","-0.05%"
"10/01/2019","22.0923","22.1442","22.1575","22.0657","32.69K","-0.18%"
"09/30/2019","22.1330","22.1591","22.1864","22.1004","26.56K","-0.03%"
"09/27/2019","22.1402","22.1740","22.2170","22.1394","30.77K","-0.10%"
"09/26/2019","22.1628","22.1997","22.2170","22.1511","32.62K","-0.12%"
"09/25/2019","22.1884","22.2037","22.2509","22.1566","31.34K","0.00%"
"09/24/2019","22.1883","22.1166","22.2214","22.0904","29.58K","0.42%"
"09/23/2019","22.0949","22.1468","22.1730","22.0985","30.77K","-0.16%"
"09/20/2019","22.1311","22.1392","22.1879","22.1025","29.65K","-0.01%"
"09/19/2019","22.1336","22.1770","22.2129","22.1328","31.98K","-0.14%"
"09/18/2019","22.1649","22.2117","22.2396","22.1613","29.36K","-0.15%"
"09/17/2019","22.1988","22.1867","22.2291","22.1706","28.74K","0.11%"
"09/16/2019","22.1737","22.1866","22.2404","22.1608","27.58K","-0.01%"
"09/13/2019","22.1753","22.1003","22.2081","22.0946","29.39K","0.36%"
"09/12/2019","22.0954","22.1755","22.2061","22.0524","31.84K","-0.35%"
"09/11/2019","22.1723","22.1876","22.2250","22.1590","22.55K","0.01%"
"09/10/2019","22.1691","22.2065","22.2291","22.1743","20.35K","-0.10%"
"09/09/2019","22.1916","22.1728","22.2363","22.1704","23.78K","0.12%"
"09/06/2019","22.1643","22.1773","22.2242","22.1275","29.08K","-0.01%"
"09/05/2019","22.1660","22.0758","22.1949","22.0538","28.44K","0.43%"
"09/04/2019","22.0714","22.0217","22.0935","22.0084","26.47K","0.28%"
"09/03/2019","22.0105","22.0154","22.0412","21.9819","27.34K","0.02%"
"09/02/2019","22.0050","22.0351","22.0603","22.0051","19.07K","-0.23%"
"08/30/2019","22.0556","22.0573","22.0978","22.0185","32.72K","0.03%"
"08/29/2019","22.0493","22.0458","22.0831","22.0183","33.15K","0.09%"
"08/28/2019","22.0302","22.0043","22.1034","22.0035","29.89K","0.14%"
"08/27/2019","21.9991","22.0290","22.0577","21.9923","34.83K","-0.05%"
"08/26/2019","22.0102","22.0684","22.1059","22.0019","36.48K","-0.21%"
"08/23/2019","22.0572","22.2258","22.2379","22.0484","30.97K","-0.72%"
"08/22/2019","22.2182","22.2419","22.2596","22.1850","28.18K","-0.06%"
"08/21/2019","22.2318","22.2206","22.2737","22.2094","23.41K","0.11%"
"08/20/2019","22.2078","22.2519","22.2691","22.1930","25.59K","-0.16%"
"08/19/2019","22.2439","22.3306","22.3422","22.2431","23.70K","-0.34%"
"08/16/2019","22.3193","22.1966","22.3443","22.1882","30.62K","0.61%"
"08/15/2019","22.1838","22.1919","22.2663","22.1758","33.83K","0.01%"
"08/14/2019","22.1823","22.2628","22.2868","22.1778","32.57K","-0.29%"
"08/13/2019","22.2463","22.2451","22.3183","22.1546","32.91K","0.03%"
"08/12/2019","22.2390","22.2363","22.2667","22.1674","25.64K","0.10%"
"08/09/2019","22.2166","22.2620","22.2680","22.2134","27.84K","-0.14%"
"08/08/2019","22.2471","22.2849","22.3143","22.2198","39.16K","-0.12%"
"08/07/2019","22.2736","22.2351","22.3535","22.1845","39.10K","0.23%"
"08/06/2019","22.2230","22.2639","22.2955","22.2242","40.97K","-0.14%"
"08/05/2019","22.2543","22.3082","22.3741","22.2403","38.71K","-0.17%"
"08/02/2019","22.2932","22.3872","22.4926","22.2964","37.75K","-0.38%"
"08/01/2019","22.3787","22.3415","22.5171","22.3374","34.05K","0.19%"
"07/31/2019","22.3354","22.4744","22.4905","22.3342","28.58K","-0.58%"
"07/30/2019","22.4662","22.5234","22.5414","22.4552","24.09K","-0.19%"
"07/29/2019","22.5100","22.5584","22.5677","22.4859","17.12K","-0.06%"
"07/26/2019","22.5239","22.6220","22.6809","22.5234","24.32K","-0.38%"
"07/25/2019","22.6089","22.6583","22.6820","22.5862","25.63K","-0.14%"
"07/24/2019","22.6407","22.6442","22.6749","22.6131","25.03K","0.03%"
"07/23/2019","22.6331","22.6713","22.6989","22.5948","24.18K","-0.12%"
"07/22/2019","22.6598","22.6790","22.7005","22.6341","23.06K","0.02%"
"07/19/2019","22.6558","22.7186","22.7346","22.6403","26.88K","-0.21%"
"07/18/2019","22.7028","22.6855","22.7281","22.6410","24.37K","0.14%"
"07/17/2019","22.6712","22.7547","22.7815","22.6740","22.10K","-0.29%"
"07/16/2019","22.7373","22.7851","22.7935","22.7362","20.53K","-0.16%"
"07/15/2019","22.7735","22.7902","22.8292","22.7330","17.61K","-0.02%"
"07/12/2019","22.7778","22.6233","22.7927","22.5785","26.61K","0.71%"
"07/11/2019","22.6168","22.6076","22.6643","22.5465","29.86K","0.13%"
"07/10/2019","22.5878","22.6303","22.6795","22.5791","29.12K","-0.09%"
"07/09/2019","22.6088","22.6569","22.6939","22.6100","24.67K","-0.16%"
"07/08/2019","22.6454","22.6530","22.6769","22.5885","24.15K","0.06%"
"07/05/2019","22.6324","22.6208","22.6636","22.5725","23.59K","0.09%"
"07/04/2019","22.6130","22.5614","22.6320","22.5539","16.27K","0.26%"
"07/03/2019","22.5540","22.5397","22.5849","22.5200","23.55K","0.09%"
"07/02/2019","22.5336","22.6158","22.6830","22.5314","26.42K","-0.29%"
"07/01/2019","22.5992","22.6905","22.7174","22.5427","26.79K","-0.31%"
"06/28/2019","22.6705","22.7501","22.7622","22.6574","24.54K","-0.30%"
"06/27/2019","22.7377","22.6868","22.7706","22.6738","23.26K","0.28%"
"06/26/2019","22.6733","22.6709","22.7857","22.6584","30.86K","0.07%"
"06/25/2019","22.6568","22.6569","22.7293","22.6315","30.49K","0.04%"
"06/24/2019","22.6474","22.7269","22.7583","22.6437","24.15K","-0.26%"
"06/21/2019","22.7075","22.7593","22.7850","22.6588","35.41K","-0.19%"
"06/20/2019","22.7514","22.9158","22.9276","22.7467","35.40K","-0.68%"
"06/19/2019","22.9076","22.8397","22.9475","22.8249","27.14K","0.35%"
"06/18/2019","22.8277","22.8755","22.9183","22.8022","31.92K","-0.16%"
"06/17/2019","22.8648","22.7689","22.8880","22.7581","25.76K","0.46%"
"06/14/2019","22.7594","22.8315","22.8596","22.7448","26.80K","-0.26%"
"06/13/2019","22.8197","22.8738","22.9026","22.8164","26.10K","-0.20%"
"06/12/2019","22.8659","22.9427","22.9520","22.8621","22.93K","-0.27%"
"06/11/2019","22.9275","22.9463","22.9699","22.9014","29.85K","-0.07%"
"06/10/2019","22.9435","22.9507","22.9891","22.9068","27.44K","0.06%"
"06/07/2019","22.9307","22.9497","22.9890","22.9140","43.15K","0.00%"
"06/06/2019","22.9315","22.9922","23.0147","22.9267","42.30K","-0.21%"
"06/05/2019","22.9807","22.9241","23.0803","22.8979","47.21K","0.30%"
"06/04/2019","22.9109","22.9092","22.9619","22.8403","41.50K","0.06%"
"06/03/2019","22.8969","22.9014","23.0247","22.8749","34.38K","-0.17%"
"05/31/2019","22.9370","23.0396","23.0739","22.9007","49.53K","-0.40%"
"05/30/2019","23.0295","23.0463","23.0892","23.0231","38.92K","-0.01%"
"05/29/2019","23.0313","23.0962","23.1310","22.9960","40.20K","-0.23%"
"05/28/2019","23.0847","23.1513","23.1692","23.0348","41.87K","-0.24%"
"05/27/2019","23.1407","23.1124","23.1785","23.0948","29.43K","0.03%"
"05/24/2019","23.1339","23.1452","23.1740","23.0460","37.26K","0.04%"
"05/23/2019","23.1249","23.1494","23.1942","23.1070","37.16K","-0.06%"
"05/22/2019","23.1388","23.2035","23.2336","23.1319","40.19K","-0.24%"
"05/21/2019","23.1954","23.1504","23.2300","23.1141","40.51K","0.24%"
"05/20/2019","23.1406","23.1062","23.1951","23.0794","36.40K","0.13%"
"05/17/2019","23.1110","23.0811","23.1417","23.0473","40.22K","0.18%"
"05/16/2019","23.0696","23.0497","23.1140","23.0095","38.22K","0.15%"
"05/15/2019","23.0348","23.0356","23.1107","22.9907","40.39K","0.05%"
"05/14/2019","23.0241","23.0820","23.1390","22.9665","38.24K","-0.19%"
"05/13/2019","23.0685","23.1616","23.2257","23.0668","36.03K","-0.27%"
"05/10/2019","23.1311","23.2988","23.3208","23.1190","39.42K","-0.68%"
"05/09/2019","23.2889","23.3476","23.3662","23.2663","38.44K","-0.20%"
"05/08/2019","23.3360","23.4187","23.4379","23.3034","42.05K","-0.28%"
"05/07/2019","23.4025","23.4043","23.4555","23.3744","41.18K","0.06%"
"05/06/2019","23.3883","23.4283","23.5044","23.3706","39.90K","-0.23%"
"05/03/2019","23.4421","23.4811","23.5240","23.4320","30.38K","-0.13%"
"05/02/2019","23.4737","23.4784","23.5515","23.4504","32.01K","0.04%"
"05/01/2019","23.4633","23.4447","23.5171","23.4261","30.42K","0.12%"
"04/30/2019","23.4347","23.4473","23.4883","23.4072","37.83K","0.01%"
"04/29/2019","23.4322","23.4331","23.4789","23.4076","30.55K","-0.01%"
"04/26/2019","23.4349","23.5219","23.5588","23.4236","40.60K","-0.30%"
"04/25/2019","23.5057","23.5324","23.5562","23.4988","41.52K","-0.07%"
"04/24/2019","23.5225","23.5741","23.5914","23.5026","42.95K","-0.17%"
"04/23/2019","23.5615","23.5299","23.5929","23.4795","36.15K","0.18%"
"04/22/2019","23.5181","23.4845","23.5427","23.4435","25.22K","0.16%"
"04/19/2019","23.4799","23.4596","23.5064","23.4387","18.33K","0.16%"
"04/18/2019","23.4427","23.4985","23.5299","23.4383","39.67K","-0.21%"
"04/17/2019","23.4920","23.5077","23.5240","23.4666","39.49K","-0.02%"
"04/16/2019","23.4960","23.4985","23.5388","23.4721","40.07K","0.05%"
"04/15/2019","23.4851","23.4894","23.5294","23.4581","33.81K","0.12%"
"04/12/2019","23.4573","23.4986","23.5177","23.4149","39.51K","-0.13%"
"04/11/2019","23.4886","23.4698","23.5294","23.4566","35.72K","0.12%"
"04/10/2019","23.4598","23.4625","23.5390","23.4516","38.35K","0.03%"
"04/09/2019","23.4525","23.5372","23.5641","23.4455","38.06K","-0.31%"
"04/08/2019","23.5255","23.5565","23.5914","23.5042","32.63K","0.00%"
"04/05/2019","23.5259","23.4747","23.5926","23.4317","39.01K","0.28%"
"04/04/2019","23.4595","23.4534","23.5072","23.4220","39.61K","0.08%"
"04/03/2019","23.4417","23.4500","23.4903","23.4149","38.83K","0.03%"
"04/02/2019","23.4339","23.3935","23.4621","23.3701","43.01K","0.21%"
"04/01/2019","23.3853","23.3962","23.4651","23.3796","39.25K","-0.03%"
"03/29/2019","23.3923","23.5017","23.5043","23.3813","41.23K","-0.43%"
"03/28/2019","23.4925","23.5420","23.5563","23.4170","47.61K","-0.17%"
"03/27/2019","23.5320","23.3889","23.5581","23.3716","46.21K","0.65%"
"03/26/2019","23.3789","23.3678","23.4630","23.3337","42.03K","0.08%"
"03/25/2019","23.3595","23.4722","23.4777","23.3071","38.05K","-0.44%"
"03/22/2019","23.4625","23.5185","23.5643","23.4185","41.48K","-0.22%"
"03/21/2019","23.5137","23.5012","23.5499","23.4691","41.28K","0.13%"
"03/20/2019","23.4840","23.4350","23.5423","23.4096","37.81K","0.24%"
"03/19/2019","23.4276","23.4615","23.4772","23.4035","35.86K","-0.09%"
"03/18/2019","23.4498","23.3881","23.4846","23.3708","33.52K","0.17%"
"03/15/2019","23.4090","23.4335","23.4620","23.3826","38.81K","-0.05%"
"03/14/2019","23.4201","23.3685","23.4622","23.3269","40.95K","0.28%"
"03/13/2019","23.3550","23.3433","23.3815","23.2875","37.92K","0.11%"
"03/12/2019","23.3299","23.3228","23.3958","23.2985","37.72K","0.08%"
"03/11/2019","23.3103","23.3523","23.3883","23.2866","32.98K","-0.14%"
"03/08/2019","23.3429","23.4118","23.4425","23.3328","36.18K","-0.24%"
"03/07/2019","23.3985","23.4622","23.5667","23.3846","36.01K","-0.23%"
"03/06/2019","23.4531","23.4214","23.5088","23.3941","36.08K","0.14%"
"03/05/2019","23.4205","23.5064","23.5619","23.4055","40.17K","-0.41%"
"03/04/2019","23.5171","23.4607","23.5522","23.4459","37.28K","0.14%"
"03/01/2019","23.4845","23.3591","23.5118","23.3335","40.19K","0.55%"
"02/28/2019","23.3571","23.3139","23.4081","23.2917","36.91K","0.19%"
"02/27/2019","23.3139","23.2251","23.3361","23.1852","33.21K","0.39%"
"02/26/2019","23.2233","23.1713","23.2873","23.1354","33.25K","0.21%"
"02/25/2019","23.1747","23.1729","23.2167","23.1462","32.06K","-0.02%"
"02/22/2019","23.1803","23.0494","23.2111","23.0381","35.61K","0.54%"
"02/21/2019","23.0561","23.0033","23.0954","22.9851","39.56K","0.23%"
"02/20/2019","23.0036","23.0144","23.0501","22.9712","36.88K","-0.03%"
"02/19/2019","23.0098","23.0010","23.0458","22.9789","31.88K","0.03%"
"02/18/2019","23.0035","23.0494","23.0715","22.9831","26.11K","-0.19%"
"02/15/2019","23.0468","23.0740","23.1013","22.9783","37.39K","-0.10%"
"02/14/2019","23.0698","23.0908","23.1328","23.0302","40.18K","-0.13%"
"02/13/2019","23.1004","23.0845","23.1390","23.0011","38.46K","0.09%"
"02/12/2019","23.0792","23.1030","23.1217","23.0266","39.62K","-0.12%"
"02/11/2019","23.1072","23.2059","23.2354","23.0704","33.16K","-0.46%"
"02/08/2019","23.2133","23.0308","23.3427","22.9984","35.33K","0.79%"
"02/07/2019","23.0307","23.0556","23.0976","23.0120","35.42K","-0.10%"
"02/06/2019","23.0540","23.1181","23.1529","23.0296","36.22K","-0.28%"
"02/05/2019","23.1182","23.1290","23.1729","23.0977","34.95K","-0.05%"
"02/04/2019","23.1306","23.1821","23.2264","23.1141","30.66K","-0.26%"
"02/01/2019","23.1917","23.1967","23.2837","23.1461","38.32K","-0.01%"
"01/31/2019","23.1949","23.2046","23.2447","23.1537","41.99K","-0.05%"
"01/30/2019","23.2057","23.2582","23.3420","23.1746","43.67K","-0.23%"
"01/29/2019","23.2582","23.3144","23.3626","23.2365","44.54K","-0.21%"
"01/28/2019","23.3072","23.2878","23.3373","23.2385","39.54K","0.08%"
"01/25/2019","23.2891","23.2925","23.3454","23.2687","41.98K","-0.01%"
"01/24/2019","23.2925","23.3229","23.3784","23.2764","44.50K","-0.12%"
"01/23/2019","23.3212","23.3650","23.3996","23.3040","38.37K","-0.22%"
"01/22/2019","23.3719","23.3991","23.4412","23.3526","37.53K","-0.15%"
"01/21/2019","23.4069","23.3748","23.4437","23.3333","30.02K","0.16%"
"01/18/2019","23.3688","23.4209","23.4438","23.3150","37.12K","-0.27%"
"01/17/2019","23.4322","23.4096","23.4616","23.2982","39.37K","0.11%"
"01/16/2019","23.4070","23.5121","23.5750","23.3736","","-0.48%"
"01/15/2019","23.5201","23.5995","23.6347","23.4876","","-0.30%"
"01/14/2019","23.5898","23.5782","23.6380","23.5589","","0.07%"
"01/11/2019","23.5738","23.6134","23.6684","23.5720","42.49K","-0.15%"
"01/10/2019","23.6099","23.6090","23.6562","23.5699","","0.01%"
"01/09/2019","23.6072","23.5918","23.6374","23.5628","","0.07%"
"01/08/2019","23.5909","23.5541","23.6490","23.5407","1.62K","0.16%"
"01/07/2019","23.5532","23.5087","23.6132","23.4810","1.02K","0.08%"
"01/04/2019","23.5350","23.6242","23.6462","23.4884","0.00K","-0.37%"
"01/03/2019","23.6234","23.6203","23.6722","23.4546","1.49K","0.04%"
"01/02/2019","23.6142","23.5083","23.7803","23.5032","0.94K","0.45%"
"01/01/2019","23.5083","23.7279","23.7517","23.4630","1.21K","-0.93%"
"12/31/2018","23.7279","23.8209","23.8853","23.6822","","-0.39%"
"12/28/2018","23.8209","23.7355","23.8767","23.6343","","0.35%"
"12/27/2018","23.7388","23.7403","23.7691","23.6833","","-0.05%"
"12/26/2018","23.7508","23.7630","23.8001","23.6992","","0.03%"
"12/25/2018","23.7428","23.6472","23.7604","23.6211","","0.36%"
"12/24/2018","23.6583","23.7422","23.7959","23.6390","","-0.44%"
"12/21/2018","23.7619","23.8263","23.8945","23.7322","","-0.27%"
"12/20/2018","23.8264","23.8607","23.9145","23.7847","","-0.15%"
"12/19/2018","23.8624","23.8698","23.9248","23.8067","","-0.03%"
"12/18/2018","23.8707","23.8872","23.9343","23.8394","","-0.06%"
"12/17/2018","23.8847","23.8371","23.9138","23.8107","","0.18%"
"12/14/2018","23.8408","23.9104","23.9201","23.8021","","-0.26%"
"12/13/2018","23.9034","23.8663","23.9091","23.8246","","0.14%"
"12/12/2018","23.8706","23.9025","23.9227","23.8380","","-0.12%"
"12/11/2018","23.8999","23.9313","23.9691","23.8721","","-0.14%"
"12/10/2018","23.9333","23.9752","24.0009","23.9121","","-0.21%"
"12/07/2018","23.9828","24.0055","24.0295","23.9290","","-0.05%"
"12/06/2018","23.9950","23.9529","24.0300","23.9267","","0.18%"
"12/05/2018","23.9511","23.9974","24.0228","23.9226","","-0.19%"
"12/04/2018","23.9974","24.0020","24.0442","23.9380","","0.04%"
"12/03/2018","23.9889","24.0570","24.0792","23.9415","","-0.16%"
"11/30/2018","24.0280","24.0193","24.0423","23.9420","","0.06%"
"11/29/2018","24.0140","23.9738","24.0645","23.9395","","0.18%"
"11/28/2018","23.9720","23.9901","24.0343","23.9468","","-0.07%"
"11/27/2018","23.9892","24.0343","24.0541","23.9310","","-0.13%"
"11/26/2018","24.0212","24.0500","24.0891","23.9936","","-0.16%"
"11/23/2018","24.0590","24.0282","24.0885","23.9835","","0.17%"
"11/22/2018","24.0177","23.9610","24.0591","23.9276","","0.24%"
"11/21/2018","23.9601","23.9942","24.0384","23.9344","","-0.15%"
"11/20/2018","23.9953","24.0065","24.0726","23.9753","","-0.08%"
"11/19/2018","24.0140","23.9490","24.0980","23.9112","","0.33%"
"11/16/2018","23.9343","23.9638","24.0441","23.8993","","-0.13%"
"11/15/2018","23.9662","23.8916","23.9853","23.8484","","0.31%"
"11/14/2018","23.8915","23.8987","23.9679","23.7786","","0.03%"
"11/13/2018","23.8843","23.9677","23.9694","23.8122","","-0.31%"
"11/12/2018","23.9590","23.9799","24.0254","23.9165","","-0.05%"
"11/09/2018","23.9713","23.9686","24.0270","23.9382","","0.02%"
"11/08/2018","23.9660","23.9195","24.0408","23.9102","","0.18%"
"11/07/2018","23.9221","23.9598","24.0119","23.9000","","-0.16%"
"11/06/2018","23.9615","23.9555","24.0175","23.9267","","0.06%"
"11/05/2018","23.9483","23.8919","23.9982","23.8614","","0.24%"
"11/02/2018","23.8918","23.9021","23.9947","23.8703","","-0.05%"
"11/01/2018","23.9038","23.8950","23.9358","23.8404","","0.01%"
"10/31/2018","23.9021","24.0135","24.0502","23.8538","","-0.47%"
"10/30/2018","24.0154","24.0524","24.1003","24.0011","","-0.15%"
"10/29/2018","24.0523","23.9101","24.0862","23.9053","","0.38%"
"10/26/2018","23.9610","23.8530","23.9999","23.8178","","0.48%"
"10/25/2018","23.8468","23.8381","23.8930","23.8072","","-0.02%"
"10/24/2018","23.8513","23.8291","23.8960","23.7707","","0.12%"
"10/23/2018","23.8239","23.7673","23.8925","23.7527","","0.24%"
"10/22/2018","23.7673","23.6323","23.8087","23.6196","","0.47%"
"10/19/2018","23.6562","23.6206","23.6913","23.5975","","0.15%"
"10/18/2018","23.6205","23.5733","23.6936","23.5503","","0.19%"
"10/17/2018","23.5759","23.6240","23.6992","23.5498","","-0.22%"
"10/16/2018","23.6283","23.7188","23.7765","23.6146","","-0.37%"
"10/15/2018","23.7153","23.7309","23.8107","23.6983","","-0.25%"
"10/12/2018","23.7753","23.7701","23.8351","23.7001","","0.04%"
"10/11/2018","23.7658","23.8462","23.8993","23.6763","","-0.37%"
"10/10/2018","23.8534","23.8348","23.8910","23.7880","","0.07%"
"10/09/2018","23.8371","23.7875","23.9117","23.7483","","0.22%"
"10/08/2018","23.7849","23.7081","23.8448","23.6868","","0.25%"
"10/05/2018","23.7264","23.7083","23.8107","23.6563","","0.08%"
"10/04/2018","23.7083","23.5622","23.7269","23.5073","","0.61%"
"10/03/2018","23.5648","23.5577","23.6088","23.5106","","0.05%"
"10/02/2018","23.5534","23.5247","23.5778","23.5072","","0.11%"
"10/01/2018","23.5283","23.6397","23.6719","23.5039","","-0.55%"
"09/28/2018","23.6581","23.7126","23.7321","23.6046","","-0.23%"
"09/27/2018","23.7135","23.7440","23.7892","23.6849","","-0.11%"
"09/26/2018","23.7405","23.7280","23.8147","23.6935","","0.06%"
"09/25/2018","23.7271","23.7417","23.7856","23.7020","","-0.07%"
"09/24/2018","23.7434","23.7351","23.8069","23.7145","","-0.12%"
"09/21/2018","23.7713","23.7036","23.8132","23.6838","","0.29%"
"09/20/2018","23.7030","23.6761","23.7175","23.6229","","0.13%"
"09/19/2018","23.6733","23.7552","23.7931","23.6029","","-0.35%"
"09/18/2018","23.7553","23.7508","23.8167","23.7235","","0.04%"
"09/17/2018","23.7455","23.7691","23.8201","23.7267","","-0.18%"
"09/14/2018","23.7884","23.8032","23.8216","23.7432","","-0.07%"
"09/13/2018","23.8050","23.8411","23.8595","23.7324","","-0.18%"
"09/12/2018","23.8484","23.8366","23.8720","23.8065","","0.09%"
"09/11/2018","23.8277","23.8015","23.8700","23.7836","","0.13%"
"09/10/2018","23.7969","23.7752","23.8370","23.7687","","-0.08%"
"09/07/2018","23.8169","23.8550","23.8710","23.7811","","-0.17%"
"09/06/2018","23.8586","23.8357","23.8789","23.8022","","0.14%"
"09/05/2018","23.8244","23.8462","23.8909","23.7888","","-0.01%"
"09/04/2018","23.8273","23.8377","23.8724","23.8052","","-0.02%"
"09/03/2018","23.8327","23.8458","23.9218","23.8126","","-0.23%"
"08/31/2018","23.8878","23.9608","23.9984","23.8534","","-0.32%"
"08/30/2018","23.9635","23.9647","23.9962","23.9200","","0.03%"
"08/29/2018","23.9566","23.8813","24.0129","23.8648","","0.30%"
"08/28/2018","23.8856","23.8952","23.9410","23.8557","","-0.03%"
"08/27/2018","23.8925","23.8763","23.9336","23.8289","","-0.04%"
