"Date","Price","Open","High","Low","Vol.","Change %"
"01/14/2020","3.6348","3.6422","3.6486","3.6282","80.51K","-0.18%"
"01/13/2020","3.6413","3.6218","3.6425","3.6204","66.62K","0.60%"
"01/10/2020","3.6197","3.6203","3.6282","3.6145","67.54K","0.02%"
"01/09/2020","3.6190","3.5970","3.6209","3.5912","89.19K","0.66%"
"01/08/2020","3.5954","3.5768","3.5986","3.5509","132.58K","0.57%"
"01/07/2020","3.5752","3.5926","3.6028","3.5735","95.07K","-0.46%"
"01/06/2020","3.5916","3.5793","3.5972","3.5714","84.82K","0.32%"
"01/03/2020","3.5800","3.6005","3.6026","3.5729","80.07K","-0.53%"
"01/02/2020","3.5991","3.6532","3.6537","3.5903","54.55K","-1.40%"
"01/01/2020","3.6501","3.6488","3.6532","3.6481","4.60K","0.08%"
"12/31/2019","3.6471","3.6352","3.6548","3.6253","65.53K","0.37%"
"12/30/2019","3.6335","3.6310","3.6523","3.6180","68.64K","0.16%"
"12/27/2019","3.6277","3.6405","3.6419","3.6267","70.78K","-0.37%"
"12/26/2019","3.6410","3.6249","3.6430","3.6239","69.83K","0.49%"
"12/25/2019","3.6233","3.6295","3.6402","3.6228","28.10K","-0.14%"
"12/24/2019","3.6282","3.6267","3.6306","3.6222","73.75K","0.11%"
"12/23/2019","3.6243","3.6226","3.6285","3.6205","53.71K","0.05%"
"12/20/2019","3.6226","3.6226","3.6277","3.6174","67.72K","0.03%"
"12/19/2019","3.6215","3.6239","3.6302","3.6153","66.99K","-0.01%"
"12/18/2019","3.6220","3.6206","3.6314","3.6148","68.70K","0.09%"
"12/17/2019","3.6188","3.6258","3.6290","3.6177","65.95K","-0.12%"
"12/16/2019","3.6231","3.6217","3.6288","3.6172","80.42K","0.09%"
"12/13/2019","3.6200","3.6232","3.6346","3.6122","95.76K","-0.04%"
"12/12/2019","3.6213","3.5912","3.6284","3.5836","92.29K","0.89%"
"12/11/2019","3.5893","3.5907","3.5951","3.5847","77.76K","0.02%"
"12/10/2019","3.5886","3.5817","3.5921","3.5797","73.92K","0.24%"
"12/09/2019","3.5801","3.5798","3.5844","3.5742","70.68K","0.13%"
"12/06/2019","3.5756","3.5817","3.5894","3.5744","79.99K","-0.15%"
"12/05/2019","3.5808","3.5917","3.5935","3.5782","89.72K","-0.26%"
"12/04/2019","3.5900","3.5882","3.5952","3.5789","95.39K","0.11%"
"12/03/2019","3.5860","3.5986","3.6084","3.5831","91.78K","-0.33%"
"12/02/2019","3.5979","3.6276","3.6323","3.5972","85.67K","-0.78%"
"11/29/2019","3.6262","3.6221","3.6286","3.6191","66.66K","0.14%"
"11/28/2019","3.6210","3.6237","3.6256","3.6153","73.55K","-0.05%"
"11/27/2019","3.6227","3.6068","3.6258","3.6058","79.77K","0.48%"
"11/26/2019","3.6055","3.6044","3.6121","3.6022","95.82K","0.09%"
"11/25/2019","3.6024","3.5995","3.6092","3.5949","81.63K","0.17%"
"11/22/2019","3.5962","3.5961","3.6013","3.5927","87.62K","0.04%"
"11/21/2019","3.5946","3.5975","3.5997","3.5860","102.77K","-0.04%"
"11/20/2019","3.5960","3.5952","3.6026","3.5887","99.86K","0.06%"
"11/19/2019","3.5937","3.5991","3.6047","3.5905","89.47K","-0.12%"
"11/18/2019","3.5980","3.5957","3.6088","3.5911","86.96K","0.16%"
"11/15/2019","3.5923","3.5902","3.5991","3.5883","84.84K","0.07%"
"11/14/2019","3.5897","3.6008","3.6040","3.5823","87.26K","-0.27%"
"11/13/2019","3.5994","3.5907","3.6119","3.5877","79.92K","0.25%"
"11/12/2019","3.5903","3.5930","3.6035","3.5890","84.25K","-0.04%"
"11/11/2019","3.5916","3.5949","3.5994","3.5869","75.22K","-0.13%"
"11/08/2019","3.5964","3.5906","3.6038","3.5885","94.56K","0.19%"
"11/07/2019","3.5897","3.5977","3.5991","3.5812","108.62K","-0.18%"
"11/06/2019","3.5960","3.6079","3.6098","3.5830","88.27K","-0.27%"
"11/05/2019","3.6059","3.5928","3.6115","3.5921","93.21K","0.41%"
"11/04/2019","3.5911","3.5859","3.5967","3.5848","76.58K","0.19%"
"11/01/2019","3.5842","3.5795","3.5907","3.5741","68.97K","0.21%"
"10/31/2019","3.5768","3.5984","3.6068","3.5749","93.15K","-0.58%"
"10/30/2019","3.5977","3.6001","3.6137","3.5945","80.38K","-0.04%"
"10/29/2019","3.5990","3.6024","3.6100","3.5961","79.10K","-0.06%"
"10/28/2019","3.6013","3.6017","3.6068","3.5967","69.31K","0.04%"
"10/25/2019","3.5997","3.5915","3.6061","3.5879","82.00K","0.29%"
"10/24/2019","3.5892","3.5893","3.5948","3.5828","90.63K","0.03%"
"10/23/2019","3.5880","3.5791","3.5907","3.5705","98.43K","0.29%"
"10/22/2019","3.5775","3.5894","3.5930","3.5777","88.53K","-0.28%"
"10/21/2019","3.5874","3.5812","3.5918","3.5730","92.66K","0.26%"
"10/18/2019","3.5782","3.5887","3.5926","3.5774","93.05K","-0.25%"
"10/17/2019","3.5870","3.5814","3.5938","3.5768","96.07K","0.20%"
"10/16/2019","3.5797","3.5768","3.5845","3.5683","93.43K","0.15%"
"10/15/2019","3.5744","3.5627","3.5791","3.5554","94.69K","0.35%"
"10/14/2019","3.5619","3.5587","3.5724","3.5546","86.87K","0.09%"
"10/11/2019","3.5588","3.5527","3.5684","3.5425","95.52K","0.21%"
"10/10/2019","3.5513","3.5447","3.5622","3.5278","105.51K","0.23%"
"10/09/2019","3.5430","3.5220","3.5504","3.5145","91.30K","0.63%"
"10/08/2019","3.5209","3.5213","3.5292","3.5104","96.33K","0.03%"
"10/07/2019","3.5197","3.5154","3.5280","3.5025","80.73K","0.20%"
"10/04/2019","3.5128","3.5014","3.5164","3.4962","99.29K","0.36%"
"10/03/2019","3.5003","3.5049","3.5096","3.4844","96.29K","-0.09%"
"10/02/2019","3.5034","3.5196","3.5233","3.4996","94.85K","-0.43%"
"10/01/2019","3.5186","3.5320","3.5390","3.5155","93.96K","-0.35%"
"09/30/2019","3.5309","3.5249","3.5354","3.5205","91.38K","0.22%"
"09/27/2019","3.5233","3.5181","3.5319","3.5120","85.26K","0.19%"
"09/26/2019","3.5166","3.5209","3.5234","3.5080","89.96K","-0.08%"
"09/25/2019","3.5193","3.5045","3.5273","3.4994","98.17K","0.47%"
"09/24/2019","3.5029","3.5299","3.5349","3.5011","94.07K","-0.71%"
"09/23/2019","3.5279","3.5259","3.5370","3.5187","81.28K","0.05%"
"09/20/2019","3.5262","3.5380","3.5466","3.5260","84.65K","-0.29%"
"09/19/2019","3.5363","3.5536","3.5536","3.5252","93.66K","-0.44%"
"09/18/2019","3.5519","3.5427","3.5550","3.5390","90.48K","0.30%"
"09/17/2019","3.5414","3.5436","3.5489","3.5340","104.00K","-0.03%"
"09/16/2019","3.5426","3.5331","3.5454","3.5221","113.31K","-0.08%"
"09/13/2019","3.5456","3.5557","3.5580","3.5430","95.58K","-0.25%"
"09/12/2019","3.5544","3.5252","3.5590","3.5233","108.78K","0.89%"
"09/11/2019","3.5232","3.5134","3.5261","3.5105","82.78K","0.32%"
"09/10/2019","3.5118","3.5007","3.5148","3.4975","83.34K","0.38%"
"09/09/2019","3.4985","3.4867","3.5017","3.4803","85.98K","0.31%"
"09/06/2019","3.4878","3.4840","3.4952","3.4799","102.35K","0.13%"
"09/05/2019","3.4831","3.4799","3.5001","3.4781","109.52K","0.09%"
"09/04/2019","3.4799","3.4597","3.4825","3.4550","96.33K","0.63%"
"09/03/2019","3.4580","3.4677","3.4709","3.4515","98.40K","-0.24%"
"09/02/2019","3.4664","3.4709","3.4748","3.4606","71.55K","-0.11%"
"08/30/2019","3.4701","3.4794","3.4822","3.4655","90.24K","-0.23%"
"08/29/2019","3.4781","3.4664","3.4848","3.4525","94.03K","0.40%"
"08/28/2019","3.4643","3.4585","3.4693","3.4476","92.35K","0.21%"
"08/27/2019","3.4572","3.4708","3.4715","3.4488","92.75K","-0.31%"
"08/26/2019","3.4680","3.4347","3.4785","3.4030","109.62K","0.76%"
"08/23/2019","3.4419","3.4562","3.4743","3.4381","94.11K","-0.38%"
"08/22/2019","3.4552","3.4636","3.4646","3.4504","86.20K","-0.21%"
"08/21/2019","3.4625","3.4522","3.4643","3.4481","85.12K","0.34%"
"08/20/2019","3.4509","3.4555","3.4609","3.4495","93.82K","-0.08%"
"08/19/2019","3.4538","3.4390","3.4606","3.4361","83.27K","0.44%"
"08/16/2019","3.4387","3.4423","3.4471","3.4300","91.06K","-0.06%"
"08/15/2019","3.4407","3.4332","3.4587","3.4235","110.32K","0.27%"
"08/14/2019","3.4313","3.4660","3.4674","3.4253","107.00K","-0.95%"
"08/13/2019","3.4641","3.4129","3.4727","3.4041","108.37K","1.53%"
"08/12/2019","3.4119","3.4272","3.4326","3.4044","88.32K","-0.51%"
"08/09/2019","3.4294","3.4479","3.4513","3.4181","111.86K","-0.47%"
"08/08/2019","3.4457","3.4494","3.4569","3.4404","111.09K","-0.06%"
"08/07/2019","3.4478","3.4655","3.4663","3.4241","113.16K","-0.49%"
"08/06/2019","3.4647","3.4364","3.4808","3.4225","117.98K","0.86%"
"08/05/2019","3.4351","3.4701","3.4721","3.4265","119.80K","-0.96%"
"08/02/2019","3.4683","3.4813","3.4915","3.4574","114.09K","-0.31%"
"08/01/2019","3.4791","3.5433","3.5433","3.4785","99.45K","-1.75%"
"07/31/2019","3.5409","3.5264","3.5501","3.5220","84.77K","0.47%"
"07/30/2019","3.5245","3.5245","3.5327","3.5182","81.09K","0.06%"
"07/29/2019","3.5223","3.5210","3.5289","3.5119","60.27K","0.10%"
"07/26/2019","3.5188","3.5123","3.5230","3.5035","71.61K","0.23%"
"07/25/2019","3.5107","3.4994","3.5164","3.4959","79.01K","0.38%"
"07/24/2019","3.4973","3.5008","3.5046","3.4941","75.82K","-0.08%"
"07/23/2019","3.5000","3.4958","3.5071","3.4938","84.64K","0.14%"
"07/22/2019","3.4951","3.4950","3.5040","3.4886","74.21K","0.11%"
"07/19/2019","3.4911","3.4813","3.5017","3.4791","87.09K","0.33%"
"07/18/2019","3.4797","3.4962","3.5002","3.4785","92.22K","-0.42%"
"07/17/2019","3.4943","3.5019","3.5043","3.4952","83.14K","-0.16%"
"07/16/2019","3.5000","3.4924","3.5057","3.4894","82.90K","0.26%"
"07/15/2019","3.4908","3.4866","3.5000","3.4843","69.01K","0.14%"
"07/12/2019","3.4859","3.5329","3.5350","3.4840","81.66K","-1.29%"
"07/11/2019","3.5313","3.5331","3.5394","3.5234","80.98K","-0.01%"
"07/10/2019","3.5317","3.5331","3.5419","3.5247","79.17K","0.01%"
"07/09/2019","3.5315","3.5289","3.5357","3.5242","64.60K","0.12%"
"07/08/2019","3.5273","3.5221","3.5317","3.5137","66.03K","0.18%"
"07/05/2019","3.5211","3.5146","3.5327","3.5100","91.12K","0.22%"
"07/04/2019","3.5134","3.5227","3.5254","3.5126","75.86K","-0.26%"
"07/03/2019","3.5224","3.5300","3.5311","3.5150","97.44K","-0.18%"
"07/02/2019","3.5289","3.5378","3.5393","3.5201","93.22K","-0.21%"
"07/01/2019","3.5365","3.5224","3.5531","3.5211","95.74K","0.64%"
"06/28/2019","3.5140","3.5010","3.5173","3.4945","92.56K","0.42%"
"06/27/2019","3.4994","3.5072","3.5150","3.4970","94.59K","-0.15%"
"06/26/2019","3.5047","3.4903","3.5092","3.4780","82.22K","0.46%"
"06/25/2019","3.4886","3.4990","3.5045","3.4774","99.26K","-0.27%"
"06/24/2019","3.4979","3.4874","3.5033","3.4818","86.94K","0.44%"
"06/21/2019","3.4826","3.4769","3.5014","3.4698","104.56K","0.20%"
"06/20/2019","3.4755","3.4605","3.4908","3.4548","105.73K","0.48%"
"06/19/2019","3.4589","3.4745","3.4799","3.4544","84.82K","-0.42%"
"06/18/2019","3.4734","3.4615","3.4783","3.4442","84.39K","0.38%"
"06/17/2019","3.4603","3.4732","3.4808","3.4603","66.12K","-0.48%"
"06/14/2019","3.4769","3.4731","3.4797","3.4644","90.02K","0.16%"
"06/13/2019","3.4712","3.4705","3.4794","3.4620","94.62K","0.05%"
"06/12/2019","3.4695","3.4676","3.4729","3.4646","85.24K","0.12%"
"06/11/2019","3.4653","3.4586","3.4794","3.4553","92.61K","0.22%"
"06/10/2019","3.4576","3.4727","3.4765","3.4548","97.11K","-0.05%"
"06/07/2019","3.4595","3.4637","3.4679","3.4467","101.11K","-0.08%"
"06/06/2019","3.4622","3.4521","3.4687","3.4427","108.56K","0.34%"
"06/05/2019","3.4505","3.4529","3.4601","3.4298","107.08K","-0.03%"
"06/04/2019","3.4516","3.4518","3.4604","3.4350","109.93K","0.04%"
"06/03/2019","3.4502","3.4427","3.4615","3.4228","109.17K","0.52%"
"05/31/2019","3.4325","3.4500","3.4508","3.4259","134.64K","-0.44%"
"05/30/2019","3.4476","3.4426","3.4576","3.4385","115.80K","0.20%"
"05/29/2019","3.4408","3.4330","3.4478","3.4235","122.60K","0.27%"
"05/28/2019","3.4314","3.4392","3.4488","3.4276","110.89K","-0.19%"
"05/27/2019","3.4380","3.4409","3.4486","3.4332","87.08K","0.19%"
"05/24/2019","3.4314","3.4339","3.4485","3.4281","106.93K","-0.02%"
"05/23/2019","3.4322","3.4562","3.4573","3.4263","107.26K","-0.65%"
"05/22/2019","3.4546","3.4582","3.4641","3.4464","102.64K","-0.07%"
"05/21/2019","3.4571","3.4536","3.4662","3.4457","105.73K","0.15%"
"05/20/2019","3.4520","3.4597","3.4720","3.4451","104.21K","-0.08%"
"05/17/2019","3.4548","3.4676","3.4757","3.4445","103.78K","-0.33%"
"05/16/2019","3.4661","3.4751","3.4811","3.4595","92.30K","-0.20%"
"05/15/2019","3.4732","3.4766","3.4845","3.4560","106.79K","-0.04%"
"05/14/2019","3.4746","3.4549","3.4904","3.4465","95.68K","0.61%"
"05/13/2019","3.4534","3.4780","3.4836","3.4448","106.80K","-0.90%"
"05/10/2019","3.4846","3.4527","3.4910","3.4485","118.32K","0.95%"
"05/09/2019","3.4519","3.4612","3.4657","3.4399","109.20K","-0.24%"
"05/08/2019","3.4601","3.4546","3.4715","3.4481","105.92K","0.22%"
"05/07/2019","3.4526","3.4725","3.4752","3.4502","109.80K","-0.53%"
"05/06/2019","3.4710","3.4697","3.4817","3.4413","93.68K","-0.27%"
"05/03/2019","3.4803","3.4848","3.4901","3.4753","75.72K","-0.09%"
"05/02/2019","3.4833","3.4852","3.4964","3.4744","77.87K","-0.01%"
"05/01/2019","3.4836","3.4929","3.4971","3.4787","63.99K","-0.24%"
"04/30/2019","3.4920","3.4980","3.5016","3.4787","83.90K","-0.12%"
"04/29/2019","3.4961","3.4983","3.5052","3.4895","70.74K","0.11%"
"04/26/2019","3.4923","3.4815","3.5028","3.4743","109.28K","0.37%"
"04/25/2019","3.4794","3.5003","3.5035","3.4721","110.09K","-0.55%"
"04/24/2019","3.4988","3.4966","3.5069","3.4847","105.68K","0.10%"
"04/23/2019","3.4953","3.5082","3.5116","3.4904","92.86K","-0.31%"
"04/22/2019","3.5063","3.5164","3.5231","3.5055","95.61K","-0.21%"
"04/19/2019","3.5137","3.5201","3.5238","3.5139","97.36K","-0.14%"
"04/18/2019","3.5185","3.5248","3.5273","3.5089","110.80K","-0.14%"
"04/17/2019","3.5236","3.5180","3.5296","3.5150","97.00K","0.21%"
"04/16/2019","3.5162","3.5243","3.5259","3.5129","96.37K","-0.19%"
"04/15/2019","3.5230","3.5244","3.5306","3.5190","72.31K","-0.12%"
"04/12/2019","3.5271","3.5038","3.5299","3.5003","99.54K","0.71%"
"04/11/2019","3.5022","3.4987","3.5062","3.4903","101.48K","0.14%"
"04/10/2019","3.4972","3.4996","3.5036","3.4878","99.53K","-0.02%"
"04/09/2019","3.4980","3.4969","3.5066","3.4894","93.09K","0.07%"
"04/08/2019","3.4955","3.5020","3.5033","3.4820","85.56K","-0.20%"
"04/05/2019","3.5025","3.5111","3.5201","3.4961","110.02K","-0.21%"
"04/04/2019","3.5099","3.5113","3.5183","3.5024","113.20K","0.00%"
"04/03/2019","3.5098","3.5041","3.5199","3.4996","111.21K","0.21%"
"04/02/2019","3.5025","3.5136","3.5173","3.4983","107.28K","-0.28%"
"04/01/2019","3.5123","3.4943","3.5158","3.4913","105.80K","0.58%"
"03/29/2019","3.4921","3.4704","3.5006","3.4693","109.48K","0.67%"
"03/28/2019","3.4688","3.4634","3.4778","3.4469","122.69K","0.20%"
"03/27/2019","3.4618","3.4978","3.5006","3.4588","127.99K","-0.98%"
"03/26/2019","3.4962","3.4857","3.4997","3.4749","115.59K","0.36%"
"03/25/2019","3.4838","3.4606","3.4948","3.4602","104.52K","0.67%"
"03/22/2019","3.4606","3.4924","3.4987","3.4555","122.63K","-0.87%"
"03/21/2019","3.4909","3.4976","3.5037","3.4798","112.64K","-0.11%"
"03/20/2019","3.4948","3.5173","3.5252","3.4904","108.28K","-0.59%"
"03/19/2019","3.5155","3.5152","3.5208","3.5092","98.29K","0.05%"
"03/18/2019","3.5137","3.5247","3.5286","3.5097","81.32K","-0.09%"
"03/15/2019","3.5169","3.5161","3.5284","3.5111","106.04K","0.06%"
"03/14/2019","3.5148","3.5176","3.5324","3.5080","117.47K","-0.04%"
"03/13/2019","3.5163","3.5183","3.5271","3.5089","105.91K","-0.02%"
"03/12/2019","3.5171","3.5114","3.5243","3.5079","113.33K","0.20%"
"03/11/2019","3.5101","3.5022","3.5168","3.4903","97.63K","0.27%"
"03/08/2019","3.5008","3.5020","3.5118","3.4840","100.15K","-0.01%"
"03/07/2019","3.5011","3.5091","3.5190","3.4943","93.26K","-0.18%"
"03/06/2019","3.5075","3.5240","3.5257","3.5033","101.32K","-0.44%"
"03/05/2019","3.5230","3.5076","3.5306","3.5022","103.72K","0.48%"
"03/04/2019","3.5061","3.5203","3.5285","3.5027","102.10K","-0.24%"
"03/01/2019","3.5144","3.5274","3.5389","3.5141","112.53K","-0.31%"
"02/28/2019","3.5255","3.5304","3.5336","3.5072","107.66K","-0.09%"
"02/27/2019","3.5288","3.5342","3.5382","3.5124","99.89K","-0.11%"
"02/26/2019","3.5326","3.5507","3.5573","3.5265","96.13K","-0.47%"
"02/25/2019","3.5494","3.5348","3.5595","3.5289","103.89K","0.47%"
"02/22/2019","3.5327","3.5471","3.5496","3.5280","115.32K","-0.37%"
"02/21/2019","3.5458","3.5652","3.5682","3.5424","114.85K","-0.48%"
"02/20/2019","3.5628","3.5540","3.5715","3.5482","105.16K","0.30%"
"02/19/2019","3.5520","3.5444","3.5561","3.5322","101.41K","0.27%"
"02/18/2019","3.5426","3.5319","3.5471","3.5289","81.64K","0.34%"
"02/15/2019","3.5307","3.5264","3.5428","3.5199","117.91K","0.16%"
"02/14/2019","3.5249","3.5347","3.5479","3.5247","110.58K","-0.22%"
"02/13/2019","3.5325","3.5301","3.5486","3.5273","97.76K","0.11%"
"02/12/2019","3.5286","3.5095","3.5363","3.5086","105.20K","0.59%"
"02/11/2019","3.5079","3.4855","3.5190","3.4826","81.70K","0.71%"
"02/08/2019","3.4832","3.5152","3.5187","3.4680","106.34K","-0.91%"
"02/07/2019","3.5152","3.5181","3.5243","3.5062","121.76K","-0.08%"
"02/06/2019","3.5179","3.5191","3.5238","3.5057","117.78K","-0.03%"
"02/05/2019","3.5189","3.5118","3.5223","3.5053","106.71K","0.20%"
"02/04/2019","3.5120","3.4996","3.5183","3.4931","87.68K","0.43%"
"02/01/2019","3.4971","3.4888","3.5050","3.4671","110.40K","0.24%"
"01/31/2019","3.4888","3.4872","3.4923","3.4712","120.06K","0.04%"
"01/30/2019","3.4874","3.4790","3.5000","3.4689","118.61K","0.24%"
"01/29/2019","3.4790","3.4689","3.4830","3.4554","108.50K","0.31%"
"01/28/2019","3.4681","3.4746","3.4799","3.4601","108.58K","-0.19%"
"01/25/2019","3.4747","3.4588","3.4861","3.4503","108.55K","0.46%"
"01/24/2019","3.4588","3.4581","3.4644","3.4489","110.41K","0.01%"
"01/23/2019","3.4585","3.4415","3.4628","3.4362","112.04K","0.49%"
"01/22/2019","3.4417","3.4474","3.4522","3.4322","109.70K","-0.17%"
"01/21/2019","3.4477","3.4567","3.4596","3.4423","91.73K","-0.28%"
"01/18/2019","3.4575","3.4404","3.4611","3.4348","122.43K","0.52%"
"01/17/2019","3.4395","3.4392","3.4521","3.4233","121.01K","0.00%"
"01/16/2019","3.4394","3.4059","3.4465","3.3935","","0.98%"
"01/15/2019","3.4061","3.3880","3.4133","3.3824","","0.55%"
"01/14/2019","3.3876","3.4034","3.4034","3.3782","","-0.45%"
"01/11/2019","3.4028","3.3959","3.4028","3.3843","20.53K","0.21%"
"01/10/2019","3.3957","3.3854","3.4013","3.3723","","0.30%"
"01/09/2019","3.3855","3.3941","3.4082","3.3767","","-0.25%"
"01/08/2019","3.3941","3.4030","3.4061","3.3830","6.60K","-0.25%"
"01/07/2019","3.4026","3.3963","3.4061","3.3775","6.83K","0.29%"
"01/04/2019","3.3927","3.3418","3.3979","3.3382","121.74K","1.53%"
"01/03/2019","3.3416","3.3742","3.3762","3.2530","9.96K","-0.96%"
"01/02/2019","3.3740","3.4234","3.4236","3.3670","8.50K","-1.44%"
"01/01/2019","3.4234","3.3892","3.4278","3.3874","5.52K","1.04%"
"12/31/2018","3.3882","3.3879","3.4048","3.3838","0.31K","0.01%"
"12/28/2018","3.3879","3.4104","3.4214","3.3821","","-0.69%"
"12/27/2018","3.4113","3.4175","3.4184","3.3944","10.53K","-0.19%"
"12/26/2018","3.4177","3.3841","3.4192","3.3790","8.91K","1.03%"
"12/25/2018","3.3830","3.3990","3.4049","3.3768","10.61K","-0.49%"
"12/24/2018","3.3995","3.4024","3.4131","3.3834","6.36K","-0.21%"
"12/21/2018","3.4066","3.4077","3.4154","3.3956","","-0.02%"
"12/20/2018","3.4074","3.4344","3.4381","3.3937","6.63K","-0.79%"
"12/19/2018","3.4346","3.4400","3.4440","3.4266","","-0.16%"
"12/18/2018","3.4401","3.4414","3.4480","3.4271","","-0.03%"
"12/17/2018","3.4411","3.4549","3.4644","3.4334","","-0.36%"
"12/14/2018","3.4537","3.4669","3.4735","3.4481","","-0.37%"
"12/13/2018","3.4666","3.4580","3.4755","3.4541","","0.25%"
"12/12/2018","3.4580","3.4537","3.4690","3.4501","","0.13%"
"12/11/2018","3.4535","3.4447","3.4577","3.4385","","0.23%"
"12/10/2018","3.4457","3.4324","3.4487","3.4200","","0.43%"
"12/07/2018","3.4308","3.4286","3.4458","3.4239","","0.06%"
"12/06/2018","3.4289","3.4574","3.4596","3.4110","","-0.82%"
"12/05/2018","3.4574","3.4422","3.4597","3.4353","","0.42%"
"12/04/2018","3.4428","3.4651","3.4716","3.4331","","-0.65%"
"12/03/2018","3.4654","3.4418","3.4692","3.4418","","0.69%"
"11/30/2018","3.4418","3.4483","3.4569","3.4389","","-0.19%"
"11/29/2018","3.4483","3.4544","3.4570","3.4351","","-0.18%"
"11/28/2018","3.4544","3.4425","3.4555","3.4391","","0.34%"
"11/27/2018","3.4426","3.4377","3.4474","3.4304","","0.13%"
"11/26/2018","3.4381","3.4153","3.4429","3.4104","","0.69%"
"11/23/2018","3.4144","3.4245","3.4295","3.4053","","-0.30%"
"11/22/2018","3.4248","3.4378","3.4423","3.4191","","-0.37%"
"11/21/2018","3.4374","3.4174","3.4428","3.4114","","0.56%"
"11/20/2018","3.4181","3.4181","3.4268","3.4038","","0.03%"
"11/19/2018","3.4170","3.4328","3.4362","3.4037","","-0.54%"
"11/16/2018","3.4354","3.4495","3.4538","3.4256","","-0.39%"
"11/15/2018","3.4487","3.4474","3.4598","3.4283","","0.01%"
"11/14/2018","3.4484","3.4552","3.4707","3.4332","","-0.20%"
"11/13/2018","3.4552","3.4316","3.4637","3.4243","","0.68%"
"11/12/2018","3.4319","3.4433","3.4493","3.4274","","-0.33%"
"11/09/2018","3.4432","3.4596","3.4623","3.4322","","-0.48%"
"11/08/2018","3.4597","3.4587","3.4663","3.4472","","0.02%"
"11/07/2018","3.4590","3.4468","3.4640","3.4336","","0.35%"
"11/06/2018","3.4468","3.4364","3.4489","3.4298","","0.27%"
"11/05/2018","3.4374","3.4455","3.4551","3.4273","","-0.25%"
"11/02/2018","3.4461","3.4263","3.4515","3.4160","","0.60%"
"11/01/2018","3.4257","3.4102","3.4297","3.4037","","0.45%"
"10/31/2018","3.4102","3.4016","3.4193","3.3941","","0.29%"
"10/30/2018","3.4003","3.3767","3.4013","3.3727","","0.70%"
"10/29/2018","3.3767","3.3923","3.3923","3.3674","","-0.22%"
"10/26/2018","3.3841","3.4137","3.4177","3.3627","","-0.87%"
"10/25/2018","3.4137","3.4082","3.4249","3.3923","","0.16%"
"10/24/2018","3.4084","3.4245","3.4385","3.4015","","-0.46%"
"10/23/2018","3.4240","3.4395","3.4416","3.4021","","-0.46%"
"10/22/2018","3.4398","3.4582","3.4598","3.4321","","-0.40%"
"10/19/2018","3.4535","3.4378","3.4609","3.4336","","0.47%"
"10/18/2018","3.4373","3.4670","3.4714","3.4285","","-0.86%"
"10/17/2018","3.4670","3.4554","3.4699","3.4442","","0.35%"
"10/16/2018","3.4550","3.4232","3.4600","3.4184","","0.92%"
"10/15/2018","3.4234","3.4283","3.4330","3.4121","","-0.05%"
"10/12/2018","3.4251","3.4291","3.4447","3.4128","","-0.12%"
"10/11/2018","3.4291","3.4010","3.4442","3.3898","","0.79%"
"10/10/2018","3.4023","3.4291","3.4453","3.4006","","-0.75%"
"10/09/2018","3.4281","3.4411","3.4416","3.4164","","-0.37%"
"10/08/2018","3.4407","3.4686","3.4724","3.4192","","-0.73%"
"10/05/2018","3.4661","3.4796","3.4899","3.4558","","-0.39%"
"10/04/2018","3.4796","3.5231","3.5282","3.4695","","-1.23%"
"10/03/2018","3.5231","3.5141","3.5248","3.5050","","0.24%"
"10/02/2018","3.5148","3.5291","3.5338","3.5060","","-0.42%"
"10/01/2018","3.5297","3.5192","3.5396","3.5130","","0.37%"
"09/28/2018","3.5168","3.4949","3.5210","3.4929","","0.63%"
"09/27/2018","3.4949","3.4777","3.5027","3.4695","","0.51%"
"09/26/2018","3.4772","3.4860","3.4900","3.4711","","-0.25%"
"09/25/2018","3.4858","3.4781","3.4879","3.4730","","0.21%"
"09/24/2018","3.4785","3.4756","3.4811","3.4613","","0.20%"
"09/21/2018","3.4714","3.4771","3.4870","3.4642","","-0.19%"
"09/20/2018","3.4779","3.4651","3.4821","3.4575","","0.39%"
"09/19/2018","3.4645","3.4499","3.4721","3.4429","","0.41%"
"09/18/2018","3.4503","3.4339","3.4549","3.4178","","0.51%"
"09/17/2018","3.4329","3.4296","3.4416","3.4203","","0.15%"
"09/14/2018","3.4278","3.4312","3.4418","3.4226","","-0.10%"
"09/13/2018","3.4312","3.3992","3.4365","3.3974","","0.90%"
"09/12/2018","3.4005","3.4066","3.4095","3.3920","","-0.16%"
"09/11/2018","3.4061","3.3874","3.4087","3.3824","","0.57%"
"09/10/2018","3.3869","3.3855","3.3927","3.3712","","0.14%"
"09/07/2018","3.3823","3.3780","3.3922","3.3653","","0.14%"
"09/06/2018","3.3777","3.4022","3.4057","3.3703","","-0.73%"
"09/05/2018","3.4024","3.3969","3.4101","3.3887","","0.10%"
"09/04/2018","3.3990","3.3981","3.4038","3.3851","","0.03%"
"09/03/2018","3.3979","3.3948","3.4013","3.3798","","0.29%"
"08/31/2018","3.3880","3.3859","3.3969","3.3777","","0.04%"
"08/30/2018","3.3868","3.4165","3.4218","3.3828","","-0.85%"
"08/29/2018","3.4160","3.4131","3.4215","3.3939","","0.09%"
"08/28/2018","3.4130","3.4127","3.4223","3.4066","","0.01%"
"08/27/2018","3.4127","3.4135","3.4194","3.4013","","0.13%"
"08/24/2018","3.4082","3.3836","3.4162","3.3816","","0.72%"
